is_player,ai_controlled,driver_name,team,race_number,lap,lap_time_s,lap_time_ms,sector1_ms,sector2_ms,sector3_ms,position,num_pit_stops,pit_stop_time_ms,lap_invalid,grid_position,stint,speed_kmh,throttle,steer,brake,gear,rpm,drs,brake_temp_rl,brake_temp_rr,brake_temp_fl,brake_temp_fr,tyre_surf_rl,tyre_surf_rr,tyre_surf_fl,tyre_surf_fr,tyre_inner_rl,tyre_inner_rr,tyre_inner_fl,tyre_inner_fr,engine_temp,tyre_press_rl,tyre_press_rr,tyre_press_fl,tyre_press_fr,weather,track_temp_c,air_temp_c,total_laps,track_length_m,safety_car,fuel_in_tank,fuel_remaining_laps,actual_compound,visual_compound,tyres_age_laps,ers_store_energy,ers_deploy_mode,ers_deployed,tyre_wear_rl,tyre_wear_rr,tyre_wear_fl,tyre_wear_fr,tyre_dmg_rl,tyre_dmg_rr,tyre_dmg_fl,tyre_dmg_fr,front_wing_l,front_wing_r,rear_wing,gearbox_damage,car_idx
False,True,pedrogabrielbarbosa,team=41,2,33,91.407,91407,32291,19604,39512,1,1,0,0,2,3,297,1.0,0.001,0.0,8,10607,0,373,374,419,422,85,85,85,85,85,85,85,85,110,21.3,21.3,24.2,24.2,Clear,28,20,58,21768,Unknown,56.155,7.21,Medium,Medium,15,3227964.5,3,1824779.4,20.9,18.55,13.43,9.83,20,18,13,9,0,0,0,0,0
False,True,ingo,team=41,8,33,92.327,92327,32716,19131,40480,2,1,0,0,4,3,297,1.0,0.001,0.0,8,10603,1,365,366,414,417,80,80,80,80,80,80,80,80,110,21.3,21.3,24.2,24.2,Clear,28,20,58,21512,Unknown,54.606,6.32,Soft,Soft,15,3166932.8,1,1990144.1,0.0,0.0,100.0,0.0,72,65,27,24,0,0,0,0,2
False,True,JackWasAlive,team=41,2,33,91.29,91290,33233,19217,38840,3,1,0,0,3,3,286,1.0,0.002,0.0,7,11449,0,373,374,418,420,85,85,85,85,85,85,85,85,110,21.3,21.3,24.2,24.2,Clear,28,20,58,20744,Unknown,56.248,7.27,Medium,Medium,17,3741115.2,1,1662843.0,0.0,0.0,100.0,0.0,65,22,20,14,0,0,0,0,1
False,True,NyanNyagi,team=41,2,33,106.73,106730,32151,20313,54266,4,3,0,0,6,6,79,0.627,0.001,0.0,2,6982,0,749,751,750,741,60,61,65,64,70,70,70,70,110,21.3,21.3,24.2,24.2,Clear,28,20,58,1288,Unknown,53.891,5.91,Hard,Hard,0,3622288.2,0,1883506.0,0.0,0.0,0.0,0.0,30,79,230,57,0,0,0,0,4
False,True,Kyoko,team=41,2,33,92.335,92335,32233,19637,40465,5,1,0,0,13,3,283,1.0,-0.001,0.0,7,11346,0,360,361,402,405,90,90,90,90,90,90,90,90,110,21.3,21.3,24.2,24.2,Clear,28,20,58,264,Unknown,57.308,7.88,Hard,Hard,11,3812047.8,1,1545436.9,0.0,0.0,0.0,0.0,28,26,65,155,9,6,4,0,11
False,True,sakamuni2,team=41,2,33,91.038,91038,31802,19985,39251,6,2,0,0,12,5,283,1.0,-0.002,0.0,7,11341,0,371,372,416,418,86,81,90,84,90,90,90,90,110,21.3,21.3,24.2,24.2,Clear,28,20,58,63240,Unknown,56.846,7.61,Hard,Hard,1,3839909.0,1,1082592.9,0.0,0.0,0.0,0.0,170,63,145,52,1,0,0,0,10
False,True,James,team=41,11,33,92.573,92573,32253,19787,40533,7,1,0,0,18,3,283,1.0,0.001,0.0,7,11332,0,362,363,405,407,85,85,85,85,85,85,85,85,110,21.3,21.3,24.2,24.2,Clear,28,20,58,61704,Unknown,57.167,7.8,Medium,Medium,11,3792451.8,1,1508963.1,0.0,0.0,0.0,0.0,111,81,65,231,216,189,64,0,15
False,True,M1skycc,team=41,24,33,106.266,106266,32060,19427,54779,8,3,0,0,14,6,79,0.627,-0.001,0.0,2,6982,0,725,727,729,722,57,57,61,59,70,70,70,70,110,21.3,21.3,24.2,24.2,Clear,28,20,58,59912,Unknown,56.975,7.69,Hard,Hard,0,3738642.5,0,1816567.8,0.0,0.0,0.0,0.0,169,61,142,57,0,0,0,0,12
False,True,pedrogabrielbarbosa,team=41,2,34,89.14,89140,31121,19264,38755,1,1,0,0,2,3,285,1.0,-0.002,0.0,7,11436,0,382,383,429,431,85,85,85,85,85,85,85,85,110,21.3,21.3,24.2,24.2,Clear,28,20,58,64520,Unknown,54.503,7.26,Medium,Medium,16,3605301.8,1,1807116.6,22.23,19.71,14.2,10.4,22,19,14,10,0,0,0,0,0
False,True,JackWasAlive,team=41,2,34,90.776,90776,31997,19574,39205,2,1,0,0,3,3,285,1.0,0.002,0.0,7,11434,0,371,372,416,419,85,85,85,85,85,85,85,85,110,21.3,21.3,24.2,24.2,Clear,28,20,58,62984,Unknown,54.619,7.33,Medium,Medium,18,3819396.8,1,1586039.2,0.0,0.0,100.0,0.0,65,24,21,15,0,0,0,0,1
False,True,ingo,team=41,8,34,106.278,106278,31845,19402,55031,3,2,0,0,4,4,79,0.149,-0.001,0.0,2,6984,0,688,689,707,701,51,52,54,53,70,70,70,70,110,21.3,21.3,24.2,24.2,Clear,28,20,58,59912,Unknown,53.178,6.5,Medium,Medium,0,3610784.0,0,1538728.1,0.01,0.0,0.0,100.0,21,58,0,0,0,0,0,0,2
False,True,NyanNyagi,team=41,2,34,95.976,95976,37009,19457,39510,4,3,0,0,6,7,298,1.0,-0.002,0.0,8,10643,0,376,377,421,423,81,76,87,76,87,85,86,82,110,21.3,21.3,24.2,24.2,Clear,28,20,58,42248,Unknown,52.24,5.96,Hard,Hard,0,2608173.8,3,2607356.2,0.0,0.76,0.67,0.45,254,61,150,62,0,0,0,0,4
False,True,Kyoko,team=41,2,34,92.053,92053,33288,19062,39703,5,1,0,0,13,3,308,1.0,0.001,0.0,8,10996,1,368,369,415,418,90,90,90,90,90,90,90,90,110,21.3,21.3,24.2,24.2,Clear,28,20,58,42248,Unknown,55.729,7.97,Hard,Hard,12,3069067.2,3,2343689.0,0.0,0.0,0.03,100.0,156,40,65,166,10,7,5,0,11
False,True,sakamuni2,team=41,2,34,91.538,91538,31921,19652,39965,6,2,0,0,12,5,285,1.0,0.001,0.0,7,11405,0,373,374,418,421,89,87,90,90,90,90,90,90,110,21.3,21.3,24.2,24.2,Clear,28,20,58,39944,Unknown,55.223,7.68,Hard,Hard,2,3711999.0,1,1595340.1,0.0,0.0,0.0,0.0,8,64,3,75,1,1,0,0,10
False,True,M1skycc,team=41,24,34,97.365,97365,37377,19381,40607,7,3,0,0,14,7,307,1.0,-0.001,0.0,8,10973,1,369,370,413,415,83,74,90,75,87,83,88,82,110,21.3,21.3,24.2,24.2,Clear,28,20,58,35080,Unknown,55.342,7.75,Hard,Hard,0,2937012.2,3,2445009.2,0.0,0.0,0.0,0.76,73,209,33,63,0,0,0,0,12
False,True,pedrogabrielbarbosa,team=41,2,35,90.4,90400,31721,19206,39473,1,1,0,0,2,3,284,1.0,0.001,0.0,7,11372,0,374,375,418,421,85,85,85,85,85,85,85,85,110,21.3,21.3,24.2,24.2,Clear,28,20,58,41480,Unknown,52.864,7.32,Medium,Medium,17,3797562.8,1,1582968.8,23.53,20.86,14.96,11.0,23,20,14,10,0,0,0,0,0
False,True,JackWasAlive,team=41,2,35,105.176,105176,31460,19126,54590,2,2,0,0,3,4,79,0.658,0.001,0.0,2,6982,0,685,687,704,699,50,50,51,52,70,70,70,70,110,21.3,21.3,24.2,24.2,Clear,28,20,58,36104,Unknown,53.131,7.48,Hard,Hard,0,3820675.8,0,1813409.6,0.0,0.0,0.0,0.0,57,0,0,0,0,0,0,0,1
False,True,ingo,team=41,8,35,96.057,96057,37191,19312,39554,3,2,0,0,4,5,298,1.0,0.002,0.0,8,10629,0,379,380,425,428,85,79,85,80,85,85,85,83,110,21.3,21.3,24.2,24.2,Clear,28,20,58,35336,Unknown,51.567,6.58,Medium,Medium,0,2867354.0,3,2374956.5,0.0,100.0,0.0,100.0,225,62,1,0,0,0,0,0,2
False,True,NyanNyagi,team=41,2,35,91.702,91702,32409,19459,39834,4,3,0,0,6,7,288,1.0,-0.001,0.0,7,11513,0,369,370,414,416,85,82,90,85,90,90,90,90,110,21.3,21.3,24.2,24.2,Clear,28,20,58,18696,Unknown,50.634,6.04,Hard,Hard,1,2699756.5,1,2035316.4,0.0,1.6,1.4,1.05,86,210,43,63,0,0,0,0,4
False,True,Kyoko,team=41,2,35,92.154,92154,32350,19440,40364,5,1,0,0,13,3,287,1.0,0.001,0.0,7,11490,0,361,362,405,408,90,90,90,90,90,90,90,90,110,21.3,21.3,24.2,24.2,Clear,28,20,58,18440,Unknown,54.207,8.09,Hard,Hard,13,3223615.2,1,1935466.1,0.0,0.0,0.0,100.0,65,54,65,189,11,7,5,0,11
False,True,sakamuni2,team=41,2,35,90.798,90798,31821,19246,39731,6,2,0,0,12,5,285,1.0,-0.002,0.0,7,11395,0,369,370,414,416,90,89,90,90,90,90,90,90,110,21.3,21.3,24.2,24.2,Clear,28,20,58,16648,Unknown,53.599,7.75,Hard,Hard,3,3757491.0,1,1607308.8,0.0,0.0,0.0,0.0,62,64,211,94,2,1,0,0,10
False,True,M1skycc,team=41,24,35,92.055,92055,32754,19489,39812,7,3,0,0,14,7,284,1.0,0.002,0.0,7,11380,0,342,342,392,392,90,84,90,89,90,90,90,90,110,21.3,21.3,24.2,24.2,Clear,28,20,58,11528,Unknown,53.716,7.81,Hard,Hard,1,3730356.8,1,1271101.1,0.0,0.0,0.0,1.7,206,4,174,63,1,1,1,0,12
False,True,pedrogabrielbarbosa,team=41,2,36,103.775,103775,31361,19134,53280,1,2,0,0,2,4,79,0.586,-0.001,0.0,2,6982,0,720,721,730,724,54,54,57,56,70,70,70,70,110,21.3,21.3,24.2,24.2,Clear,28,20,58,14856,Unknown,51.345,7.45,Hard,Hard,0,3639612.8,0,1937723.4,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
False,True,ingo,team=41,8,36,89.233,89233,31301,19457,38475,2,2,0,0,4,5,284,1.0,-0.002,0.0,7,11391,0,375,375,421,423,85,85,85,85,85,85,85,85,110,21.3,21.3,24.2,24.2,Clear,28,20,58,12296,Unknown,49.906,6.62,Medium,Medium,1,3794497.5,1,1325241.9,0.0,0.0,0.0,0.0,125,63,2,1,0,0,0,0,2
False,True,JackWasAlive,team=41,2,36,96.206,96206,37234,19281,39691,3,2,0,0,3,5,301,1.0,-0.002,0.0,8,10792,1,348,348,400,401,90,78,90,81,87,83,88,82,110,21.3,21.3,24.2,24.2,Clear,28,20,58,11528,Unknown,51.545,7.56,Hard,Hard,0,3249234.2,3,2303567.8,100.0,0.0,0.0,0.0,62,0,0,0,0,0,0,0,1
False,True,NyanNyagi,team=41,2,36,91.096,91096,32177,19529,39390,4,3,0,0,6,7,288,1.0,0.001,0.0,7,11531,0,377,378,423,425,88,85,90,90,90,90,90,90,110,21.3,21.3,24.2,24.2,Clear,28,20,58,60936,Unknown,49.003,6.1,Hard,Hard,2,2697009.0,1,2114290.8,0.0,2.51,2.19,1.64,122,62,140,63,0,0,0,0,4
False,True,Kyoko,team=41,2,36,91.613,91613,32507,19579,39527,5,1,0,0,13,3,282,1.0,0.001,0.0,7,11296,0,376,377,422,424,90,90,90,90,90,90,90,90,110,21.3,21.3,24.2,24.2,Clear,28,20,58,60680,Unknown,52.587,8.16,Hard,Hard,14,3796509.5,1,1476034.4,0.0,0.0,0.12,0.0,2,68,65,173,12,8,6,0,11
False,True,sakamuni2,team=41,2,36,90.893,90893,31907,19263,39723,6,2,0,0,12,5,284,1.0,-0.109,0.0,7,11361,0,362,363,405,408,90,90,90,90,90,90,90,90,110,21.3,21.3,24.2,24.2,Clear,28,20,58,58888,Unknown,51.99,7.82,Hard,Hard,4,3757696.2,1,1612171.8,0.0,0.0,100.0,0.0,115,64,212,113,2,1,0,0,10
False,True,M1skycc,team=41,24,36,91.429,91429,32410,19400,39619,7,3,0,0,14,7,284,1.0,0.002,0.0,7,11378,0,369,370,413,415,90,86,90,90,90,90,90,90,110,21.3,21.3,24.2,24.2,Clear,28,20,58,53512,Unknown,52.123,7.9,Hard,Hard,2,3777157.8,1,1542597.2,0.0,0.0,0.0,2.63,37,215,8,64,2,2,1,0,12
False,True,pedrogabrielbarbosa,team=41,2,37,94.091,94091,36326,19247,38518,1,2,0,0,2,5,298,1.0,-0.002,0.0,8,10611,0,380,381,426,428,86,78,90,77,89,86,89,83,110,21.3,21.3,24.2,24.2,Clear,28,20,58,56328,Unknown,49.681,7.49,Hard,Hard,0,2677489.0,3,2600248.2,0.85,0.71,0.53,0.31,0,0,0,0,0,0,0,0,0
False,True,ingo,team=41,8,37,88.961,88961,31024,19249,38688,2,2,0,0,4,5,285,1.0,-0.001,0.0,7,11424,0,366,368,411,414,85,85,85,85,85,85,85,85,110,21.3,21.3,24.2,24.2,Clear,28,20,58,55048,Unknown,48.256,6.68,Medium,Medium,2,3756004.5,1,1640262.0,0.0,0.0,0.0,0.0,199,63,3,3,0,0,0,0,2
False,True,JackWasAlive,team=41,2,37,89.536,89536,31461,19250,38825,3,2,0,0,3,5,286,1.0,-0.001,0.0,7,11455,0,374,375,419,422,90,84,90,90,90,90,90,90,110,21.3,21.3,24.2,24.2,Clear,28,20,58,54024,Unknown,49.91,7.62,Hard,Hard,1,3721524.8,1,1596217.6,0.0,0.0,0.0,100.0,63,1,1,1,0,0,0,0,1
False,True,NyanNyagi,team=41,2,37,90.829,90829,31717,19655,39457,4,3,0,0,6,7,285,1.0,-0.002,0.0,7,11391,0,369,370,413,416,90,88,90,90,90,90,90,90,110,21.3,21.3,24.2,24.2,Clear,28,20,58,37640,Unknown,47.368,6.17,Hard,Hard,3,3775854.0,1,1397704.4,0.0,3.44,3.0,2.22,143,122,196,63,0,0,0,0,4
False,True,Kyoko,team=41,2,37,92.531,92531,32385,19854,40292,5,1,0,0,13,3,285,1.0,-0.002,0.0,7,11402,0,365,366,408,410,90,90,90,90,90,90,90,90,110,21.3,21.3,24.2,24.2,Clear,28,20,58,36872,Unknown,51.0,8.25,Hard,Hard,15,3699711.0,1,1562870.9,0.0,0.0,0.0,0.0,25,81,65,159,13,8,6,0,11
False,True,sakamuni2,team=41,2,37,90.447,90447,31989,19383,39075,6,2,0,0,12,5,286,1.0,-0.001,0.0,7,11433,0,370,371,414,417,90,90,90,90,90,90,90,90,110,21.3,21.3,24.2,24.2,Clear,28,20,58,35848,Unknown,50.374,7.89,Hard,Hard,5,3708301.2,1,1634351.2,0.0,0.0,0.0,0.0,148,64,203,103,3,2,0,0,10
False,True,M1skycc,team=41,24,37,91.993,91993,32480,19525,39988,7,3,0,0,14,7,285,1.0,0.002,0.0,7,11406,0,365,366,408,411,90,88,90,90,90,90,90,90,110,21.3,21.3,24.2,24.2,Clear,28,20,58,29960,Unknown,50.524,7.98,Hard,Hard,3,3711707.0,1,1589505.6,0.0,0.0,0.0,3.54,4,103,59,64,3,2,2,0,12
False,True,pedrogabrielbarbosa,team=41,2,38,90.015,90015,31875,19460,38680,1,2,0,0,2,5,285,1.0,-0.001,0.0,7,11409,0,377,378,423,426,90,85,90,89,90,90,90,90,110,21.3,21.3,24.2,24.2,Clear,28,20,58,33288,Unknown,48.03,7.54,Hard,Hard,1,3756949.8,1,1321580.8,1.84,1.49,1.15,0.72,1,1,1,0,0,0,0,0,0
False,True,ingo,team=41,8,38,88.754,88754,31177,19216,38361,2,2,0,0,4,5,285,1.0,0.002,0.0,7,11418,0,375,376,420,422,85,85,85,85,85,85,85,85,110,21.3,21.3,24.2,24.2,Clear,28,20,58,32520,Unknown,46.612,6.73,Medium,Medium,3,3807407.8,1,1652124.1,0.0,0.0,0.0,0.0,8,64,4,4,0,0,0,0,2
False,True,JackWasAlive,team=41,2,38,89.102,89102,31601,19097,38404,3,2,0,0,3,5,285,1.0,-0.001,0.0,7,11407,0,374,375,419,422,90,88,90,90,90,90,90,90,110,21.3,21.3,24.2,24.2,Clear,28,20,58,31240,Unknown,48.264,7.68,Hard,Hard,2,3803585.8,1,1662846.1,0.01,0.0,0.0,0.0,63,2,2,1,0,0,0,0,1
False,True,NyanNyagi,team=41,2,38,91.472,91472,32088,19448,39936,4,3,0,0,6,7,286,1.0,-0.001,0.0,7,11439,0,375,376,419,421,90,90,90,90,90,90,90,90,110,21.3,21.3,24.2,24.2,Clear,28,20,58,14344,Unknown,45.761,6.24,Hard,Hard,4,3729519.8,1,1630350.5,0.0,4.37,3.83,2.82,135,95,252,63,0,0,0,0,4
False,True,Kyoko,team=41,2,38,91.508,91508,32154,19348,40006,5,1,0,0,13,3,285,1.0,-0.001,0.0,7,11410,0,372,373,415,417,90,90,90,90,90,90,90,90,110,21.3,21.3,24.2,24.2,Clear,28,20,58,13576,Unknown,49.394,8.33,Hard,Hard,16,3715852.0,1,1610748.2,0.0,0.0,0.0,0.0,165,94,65,105,13,9,6,0,11
False,True,sakamuni2,team=41,2,38,90.794,90794,32073,19242,39479,6,2,0,0,12,5,285,1.0,-0.001,0.0,7,11410,0,366,367,409,412,90,90,90,90,90,90,90,90,110,21.3,21.3,24.2,24.2,Clear,28,20,58,12552,Unknown,48.748,7.96,Hard,Hard,6,3791416.2,1,1601079.5,0.0,0.0,0.0,100.0,176,64,127,148,3,2,0,0,10
False,True,M1skycc,team=41,24,38,91.336,91336,32170,19488,39678,7,3,0,0,14,7,285,1.0,-0.001,0.0,7,11421,0,369,370,412,415,90,90,90,90,90,90,90,90,110,21.3,21.3,24.2,24.2,Clear,28,20,58,6664,Unknown,48.908,8.05,Hard,Hard,4,3776799.0,1,1559159.2,0.0,0.0,0.0,4.48,19,87,113,64,4,3,2,0,12
False,True,pedrogabrielbarbosa,team=41,2,39,89.443,89443,31627,19245,38571,1,2,0,0,2,5,285,1.0,-0.001,0.0,7,11404,0,374,375,419,421,90,88,90,90,90,90,90,90,110,21.3,21.3,24.2,24.2,Clear,28,20,58,10248,Unknown,46.385,7.6,Hard,Hard,2,3777831.5,1,1643078.5,2.86,2.34,1.81,1.19,2,2,1,1,0,0,0,0,0
False,True,ingo,team=41,8,39,90.488,90488,33000,19222,38266,2,2,0,0,4,5,286,1.0,-0.001,0.0,7,11438,0,373,374,418,421,85,85,85,85,85,85,85,85,110,21.3,21.3,24.2,24.2,Clear,28,20,58,9224,Unknown,44.972,6.79,Medium,Medium,4,3823592.8,1,1615386.0,100.0,0.0,0.0,0.0,43,64,5,5,0,0,0,0,2
False,True,JackWasAlive,team=41,2,39,89.588,89588,31779,19213,38596,3,2,0,0,3,5,286,1.0,0.002,0.0,7,11445,0,376,377,421,424,90,90,90,90,90,90,90,90,110,21.3,21.3,24.2,24.2,Clear,28,20,58,8200,Unknown,46.622,7.74,Hard,Hard,3,3756373.5,1,1673532.0,100.0,100.0,0.0,0.0,63,3,3,2,0,0,0,0,1
False,True,NyanNyagi,team=41,2,39,91.203,91203,32014,19466,39723,4,3,0,0,6,7,286,1.0,-0.002,0.0,7,11438,0,370,371,414,417,90,90,90,90,90,90,90,90,110,21.3,21.3,24.2,24.2,Clear,28,20,58,56584,Unknown,44.142,6.31,Hard,Hard,5,3760448.8,1,1613586.2,0.0,5.31,4.68,3.39,124,152,26,64,0,0,0,0,4
False,True,Kyoko,team=41,2,39,91.673,91673,32105,20022,39546,5,1,0,0,13,3,285,1.0,-0.002,0.0,7,11424,0,367,368,410,413,90,90,90,90,90,90,90,90,110,21.3,21.3,24.2,24.2,Clear,28,20,58,55560,Unknown,47.774,8.4,Hard,Hard,17,3775383.8,1,1461288.9,0.0,0.0,0.0,0.0,113,108,65,61,14,9,7,0,11
False,True,sakamuni2,team=41,2,39,91.233,91233,32029,19583,39621,6,2,0,0,12,5,285,1.0,0.001,0.0,7,11427,0,368,369,411,414,90,90,90,90,90,90,90,90,110,21.3,21.3,24.2,24.2,Clear,28,20,58,54792,Unknown,47.136,8.03,Hard,Hard,7,3760794.2,1,1567239.5,0.0,0.0,100.0,0.0,204,64,19,58,4,3,0,0,10
False,True,M1skycc,team=41,24,39,91.354,91354,32317,19491,39546,7,3,0,0,14,7,284,1.0,0.001,0.0,7,11371,0,366,367,410,412,90,90,90,90,90,90,90,90,110,21.3,21.3,24.2,24.2,Clear,28,20,58,48904,Unknown,47.303,8.13,Hard,Hard,5,3792226.5,1,1547005.4,0.0,0.0,0.0,5.41,0,222,146,64,5,4,3,0,12
False,True,pedrogabrielbarbosa,team=41,2,40,88.94,88940,31451,19214,38275,1,2,0,0,2,5,285,1.0,-0.001,0.0,7,11404,0,376,377,422,424,90,90,90,90,90,90,90,90,110,21.3,21.3,24.2,24.2,Clear,28,20,58,53000,Unknown,44.73,7.65,Hard,Hard,3,3807881.2,1,1666708.0,3.93,3.25,2.53,1.66,3,3,2,1,0,0,0,0,0
False,True,ingo,team=41,8,40,89.556,89556,31254,19677,38625,2,2,0,0,4,5,286,1.0,-0.002,0.0,7,11440,0,373,374,418,421,85,85,85,85,85,85,85,85,110,21.3,21.3,24.2,24.2,Clear,28,20,58,51976,Unknown,43.337,6.85,Medium,Medium,5,3776299.8,1,1589219.0,0.0,100.0,0.0,100.0,79,64,7,6,0,0,0,0,2
False,True,JackWasAlive,team=41,2,40,89.206,89206,30981,19352,38873,3,2,0,0,3,5,286,1.0,-0.001,0.0,7,11446,0,367,368,411,414,90,90,90,90,90,90,90,90,110,21.3,21.3,24.2,24.2,Clear,28,20,58,50952,Unknown,44.979,7.79,Hard,Hard,4,3738366.5,1,1659040.9,0.0,0.0,100.0,0.0,64,4,4,3,0,0,0,0,1
False,True,NyanNyagi,team=41,2,40,91.521,91521,31938,19497,40086,4,3,0,0,6,7,286,1.0,0.002,0.0,7,11435,0,366,367,409,412,90,90,90,90,90,90,90,90,110,21.3,21.3,24.2,24.2,Clear,28,20,58,33032,Unknown,42.533,6.38,Hard,Hard,6,3713863.0,1,1664348.8,0.0,6.25,5.53,3.98,172,142,55,64,0,0,0,0,4
False,True,Kyoko,team=41,2,40,91.266,91266,32112,19410,39744,5,1,0,0,13,3,286,1.0,0.001,0.0,7,11433,0,370,371,413,415,90,90,90,90,90,90,90,90,110,21.3,21.3,24.2,24.2,Clear,28,20,58,32264,Unknown,46.16,8.47,Hard,Hard,18,3744357.5,1,1613823.2,0.0,0.0,0.0,0.0,113,122,65,108,15,10,7,0,11
False,True,sakamuni2,team=41,2,40,90.932,90932,31931,19456,39545,6,2,0,0,12,5,284,1.0,0.002,0.0,7,11380,0,368,369,411,414,90,90,90,90,90,90,90,90,110,21.3,21.3,24.2,24.2,Clear,28,20,58,31496,Unknown,45.519,8.1,Hard,Hard,8,3793736.0,1,1584977.2,0.0,0.0,100.0,100.0,232,64,225,61,5,3,0,0,10
False,True,M1skycc,team=41,24,40,91.226,91226,32132,19402,39692,7,3,0,0,14,7,285,1.0,-0.002,0.0,7,11427,0,371,372,415,417,90,90,90,90,90,90,90,90,110,21.3,21.3,24.2,24.2,Clear,28,20,58,25352,Unknown,45.681,8.19,Hard,Hard,6,3758486.0,1,1562214.5,0.0,0.0,0.0,6.36,223,77,174,64,6,5,3,0,12
False,True,pedrogabrielbarbosa,team=41,2,41,89.537,89537,31525,19366,38646,1,2,0,0,2,5,286,1.0,-0.001,0.0,7,11454,0,370,371,415,417,90,90,90,90,90,90,90,90,110,21.3,21.3,24.2,24.2,Clear,28,20,58,30216,Unknown,43.092,7.71,Hard,Hard,4,3756880.8,1,1653025.0,4.95,4.14,3.17,2.13,4,4,3,2,0,0,0,0,0
False,True,ingo,team=41,8,41,88.946,88946,31204,19272,38470,2,2,0,0,4,5,285,1.0,-0.002,0.0,7,11423,0,374,375,419,421,85,85,85,85,85,85,85,85,110,21.3,21.3,24.2,24.2,Clear,28,20,58,29192,Unknown,41.7,6.9,Medium,Medium,6,3794505.8,1,1632655.6,0.0,0.0,0.0,0.0,116,64,8,7,0,0,0,0,2
False,True,JackWasAlive,team=41,2,41,89.339,89339,31536,19185,38618,3,2,0,0,3,5,285,1.0,0.001,0.0,7,11413,0,373,374,419,422,90,90,90,90,90,90,90,90,110,21.3,21.3,24.2,24.2,Clear,28,20,58,28168,Unknown,43.345,7.85,Hard,Hard,5,3774003.0,1,1666982.1,0.0,0.0,100.0,0.0,64,6,5,3,0,0,0,0,1
False,True,NyanNyagi,team=41,2,41,90.953,90953,32099,19363,39491,4,3,0,0,6,7,286,1.0,-0.001,0.0,7,11430,0,369,370,413,416,90,90,90,90,90,90,90,90,110,21.3,21.3,24.2,24.2,Clear,28,20,58,9736,Unknown,40.912,6.45,Hard,Hard,7,3792708.8,1,1602962.0,0.0,7.19,6.37,4.57,175,192,83,64,0,0,0,0,4
False,True,sakamuni2,team=41,2,41,91.047,91047,32212,19351,39484,5,2,0,0,12,5,284,1.0,0.002,0.0,7,11386,0,368,369,412,414,90,90,90,90,90,90,90,90,110,21.3,21.3,24.2,24.2,Clear,28,20,58,8200,Unknown,43.91,8.18,Hard,Hard,9,3792785.2,1,1574315.9,0.0,0.0,100.0,0.0,1,65,13,62,5,4,0,0,10
False,True,Kyoko,team=41,2,41,106.104,106104,32130,19256,54718,6,2,0,0,13,4,79,0.745,0.001,0.0,2,6982,0,691,692,704,699,51,51,53,52,70,70,70,70,110,21.3,21.3,24.2,24.2,Clear,28,20,58,5128,Unknown,44.694,8.63,Medium,Medium,0,3805073.8,0,1753997.8,0.0,0.0,0.0,0.0,3,173,57,21,0,0,0,0,11
False,True,M1skycc,team=41,24,41,90.903,90903,31990,19393,39520,7,3,0,0,14,7,284,1.0,0.002,0.0,7,11386,0,372,373,416,418,90,90,90,90,90,90,90,90,110,21.3,21.3,24.2,24.2,Clear,28,20,58,2056,Unknown,44.072,8.27,Hard,Hard,7,3780257.8,1,1564833.1,0.0,0.0,0.0,7.3,185,29,201,64,7,6,4,0,12
False,True,pedrogabrielbarbosa,team=41,2,42,89.204,89204,31333,19303,38568,1,2,0,0,2,5,286,1.0,0.002,0.0,7,11440,0,372,373,417,420,90,90,90,90,90,90,90,90,110,21.3,21.3,24.2,24.2,Clear,28,20,58,7432,Unknown,41.457,7.77,Hard,Hard,5,3775422.5,1,1655299.5,5.96,5.03,3.8,2.59,5,5,3,2,0,0,0,0,0
False,True,ingo,team=41,8,42,89.204,89204,31418,19084,38702,2,2,0,0,4,5,287,1.0,0.002,0.0,7,11473,0,370,371,415,418,85,85,85,85,85,85,85,85,110,21.3,21.3,24.2,24.2,Clear,28,20,58,6152,Unknown,40.052,6.96,Medium,Medium,7,3758241.0,1,1687689.5,100.0,0.0,0.0,100.0,140,64,9,8,0,0,0,0,2
False,True,JackWasAlive,team=41,2,42,92.523,92523,31408,19189,41926,3,2,0,0,3,5,287,1.0,0.002,0.0,7,11479,0,365,366,413,415,90,90,90,90,90,90,90,90,110,21.3,21.3,24.2,24.2,Clear,28,20,58,4360,Unknown,41.707,7.91,Hard,Hard,6,3723257.0,1,1695651.0,0.0,0.0,0.0,100.0,64,7,5,4,0,40,0,0,1
False,True,NyanNyagi,team=41,2,42,91.149,91149,32270,19369,39510,4,3,0,0,6,7,285,1.0,0.002,0.0,7,11396,0,371,372,416,418,90,90,90,90,90,90,90,90,110,21.3,21.3,24.2,24.2,Clear,28,20,58,51976,Unknown,39.297,6.52,Hard,Hard,8,3795738.0,1,1602420.8,0.0,8.13,7.22,5.16,74,192,111,64,0,0,0,0,4
False,True,sakamuni2,team=41,2,42,91.285,91285,32411,19536,39338,5,2,0,0,12,5,284,1.0,0.001,0.0,7,11374,0,368,369,412,414,90,90,90,90,90,90,90,90,110,21.3,21.3,24.2,24.2,Clear,28,20,58,50184,Unknown,42.307,8.25,Hard,Hard,10,3809331.2,1,1535506.8,0.0,0.0,0.02,0.0,14,65,132,91,6,4,0,0,10
